,,,,,
id,lon,lat,hora,fecha,date
797,-75.60343,6.19752,11:10,2020-01-17,2020-01-17 11:10
798,-75.52699,6.23335,11:36,2020-01-17,2020-01-17 11:36
799,-75.56935,6.12250,11:46,2020-01-17,2020-01-17 11:46
800,-75.62713,6.29334,11:47,2020-01-17,2020-01-17 11:47
801,-75.60391,6.28435,12:32,2020-01-17,2020-01-17 12:32
802,-75.61294,6.20985,15:40,2020-01-17,2020-01-17 15:40
803,-75.62120,6.26346,18:05,2020-01-18,2020-01-18 18:05
804,-75.62924,6.22445,9:02,2020-01-18,2020-01-18 9:02
805,-75.63406,6.23180,12:18,2020-01-18,2020-01-18 12:18
806,-75.60669,6.29057,14:10,2020-01-18,2020-01-18 14:10
807,-75.53120,6.20375,10:54,2020-01-19,2020-01-19 10:54
808,-75.64344,6.24109,18:02,2020-01-19,2020-01-19 18:02
809,-75.62843,6.28792,10:59,2020-01-20,2020-01-20 10:59
810,-75.62734,6.24425,11:43,2020-01-20,2020-01-20 11:43
811,-75.63319,6.27747,14:13,2020-01-20,2020-01-20 14:13
812,-75.61276,6.26812,12:11,2020-01-22,2020-01-22 12:11
813,-75.52456,6.23509,12:50,2020-01-25,2020-01-25 12:50
814,-75.61180,6.23852,13:11,2020-01-25,2020-01-25 13:11
815,-75.63135,6.25472,14:11,2020-01-25,2020-01-25 14:11
816,-75.60320,6.19734,15:52,2020-01-25,2020-01-25 15:52
817,-75.54273,6.24225,12:07,2020-01-26,2020-01-26 12:07
818,-75.59082,6.30167,12:26,2020-01-27,2020-01-27 12:26
819,-75.61193,6.20230,15:09,2020-01-28,2020-01-28 15:09
820,-75.61350,6.26527,14:00,2020-01-29,2020-01-29 14:00
821,-75.65778,6.24746,10:30,2020-01-30,2020-01-30 10:30
822,-75.53548,6.25041,12:06,2020-01-30,2020-01-30 12:06
823,-75.64048,6.24028,14:30,2020-01-30,2020-01-30 14:30
824,-75.50739,6.32669,13:00,2020-01-31,2020-01-31 13:00
825,-75.64556,6.25384,14:56,2020-01-31,2020-01-31 14:56
826,-75.62204,6.22915,16:26,2020-01-31,2020-01-31 16:26
827,-75.63066,6.26060,13:50,2020-02-01,2020-02-01 13:50
828,-75.62272,6.26891,14:38,2020-02-01,2020-02-01 14:38
829,-75.63032,6.28286,16:11,2020-02-01,2020-02-01 16:11
830,-75.60505,6.28482,12:39,2020-02-03,2020-02-03 12:39
831,-75.60778,6.26503,14:02,2020-02-03,2020-02-03 14:02
832,-75.63174,6.25668,14:30,2020-02-03,2020-02-03 14:30
833,-75.61898,6.23286,16:35,2020-02-03,2020-02-03 16:35
834,-75.62820,6.24366,10:59,2020-02-04,2020-02-04 10:59
835,-75.58341,6.26282,13:58,2020-02-04,2020-02-04 13:58
836,-75.57841,6.32102,15:35,2020-02-04,2020-02-04 15:35
837,-75.61431,6.21272,12:10,2020-02-05,2020-02-05 12:10
838,-75.63046,6.26945,14:35,2020-02-05,2020-02-05 14:35
839,-75.54181,6.36284,13:08,2020-02-06,2020-02-06 13:08
840,-75.54741,6.26034,13:18,2020-02-06,2020-02-06 13:18
841,-75.62010,6.25864,16:38,2020-02-06,2020-02-06 16:38
842,-75.59819,6.28514,18:27,2020-02-06,2020-02-06 18:27
843,-75.60613,6.27185,20:00,2020-02-07,2020-02-07 20:00
844,-75.60650,6.26550,10:53,2020-02-07,2020-02-07 10:53
845,-75.53298,6.31328,11:42,2020-02-08,2020-02-08 11:42
846,-75.62665,6.28853,13:33,2020-02-08,2020-02-08 13:33
847,-75.57900,6.26400,12:00,2020-02-10,2020-02-10 12:00
848,-75.53511,6.24843,15:00,2020-02-10,2020-02-10 15:00
849,-75.63350,6.25670,15:58,2020-02-10,2020-02-10 15:58
850,-75.63200,6.24720,15:59,2020-02-10,2020-02-10 15:59
851,-75.61100,6.29220,17:45,2020-02-10,2020-02-10 17:45
852,-75.62109,6.26376,13:31,2020-02-11,2020-02-11 13:31
853,-75.63731,6.25190,14:35,2020-02-11,2020-02-11 14:35
854,-75.55070,6.22606,15:11,2020-02-11,2020-02-11 15:11
855,-75.62350,6.21218,15:27,2020-02-11,2020-02-11 15:27
856,-75.62319,6.28156,16:22,2020-02-11,2020-02-11 16:22
857,-75.52236,6.22524,16:56,2020-02-11,2020-02-11 16:56
858,-75.62852,6.24085,11:13,2020-02-12,2020-02-12 11:13
859,-75.45539,6.39827,11:52,2020-02-12,2020-02-12 11:52
860,-75.56454,6.25307,12:53,2020-02-12,2020-02-12 12:53
861,-75.62149,6.25528,13:48,2020-02-12,2020-02-12 13:48
862,-75.62146,6.10333,16:04,2020-02-12,2020-02-12 16:04
863,-75.59517,6.32179,16:28,2020-02-12,2020-02-12 16:28
864,-75.62246,6.22481,13:34,2020-02-13,2020-02-13 13:34
865,-75.58587,6.26462,13:58,2020-02-13,2020-02-13 13:58
866,-75.53673,6.32316,14:09,2020-02-16,2020-02-16 14:09
867,-75.55200,6.35040,11:15,2020-02-17,2020-02-17 11:15
868,-75.54200,6.25110,14:14,2020-02-17,2020-02-17 14:14
869,-75.61200,6.18360,15:17,2020-02-17,2020-02-17 15:17
870,-75.63300,6.25610,15:48,2020-02-17,2020-02-17 15:48
871,-75.54106,6.27279,12:39,2020-02-18,2020-02-18 12:39
872,-75.59468,6.29732,12:42,2020-02-18,2020-02-18 12:42
873,-75.62917,6.24336,13:16,2020-02-18,2020-02-18 13:16
874,-75.63776,6.26844,13:19,2020-02-18,2020-02-18 13:19
875,-75.63503,6.25173,14:19,2020-02-18,2020-02-18 14:19
876,-75.62456,6.28045,16:50,2020-02-18,2020-02-18 16:50
877,-75.59280,6.32490,9:30,2020-02-19,2020-02-19 9:30
878,-75.54956,6.23057,10:16,2020-02-19,2020-02-19 10:16
879,-75.60738,6.29256,11:30,2020-02-19,2020-02-19 11:30
880,-75.60000,6.29368,11:57,2020-02-19,2020-02-19 11:57
881,-75.53300,6.22350,12:38,2020-02-19,2020-02-19 12:38
882,-75.60377,6.29144,13:59,2020-02-19,2020-02-19 13:59
883,-75.62828,6.14151,14:16,2020-02-19,2020-02-19 14:16
884,-75.57600,6.14790,15:03,2020-02-19,2020-02-19 15:03
885,-75.62321,6.27950,10:30,2020-02-20,2020-02-20 10:30
886,-75.57816,6.27039,13:19,2020-02-20,2020-02-20 13:19
887,-75.63137,6.25473,13:30,2020-02-20,2020-02-20 13:30
888,-75.61188,6.26559,11:10,2020-02-20,2020-02-20 11:10
889,-75.62474,6.21532,14:26,2020-02-20,2020-02-20 14:26
890,-75.61997,6.26666,14:30,2020-02-20,2020-02-20 14:30
891,-75.62119,6.25519,13:29,2020-02-24,2020-02-24 13:29
892,-75.52611,6.23217,12:25,2020-02-25,2020-02-25 12:25
893,-75.60264,6.30571,12:45,2020-02-25,2020-02-25 12:45
894,-75.62643,6.21020,14:55,2020-02-25,2020-02-25 14:55
895,-75.53982,6.25527,17:44,2020-02-25,2020-02-25 17:44
896,-75.53426,6.32387,10:27,2020-02-26,2020-02-26 10:27
897,-75.59680,6.29479,10:33,2020-02-26,2020-02-26 10:33
898,-75.63224,6.22734,15:54,2020-02-26,2020-02-26 15:54
899,-75.59318,6.29663,16:24,2020-02-26,2020-02-26 16:24
900,-75.60118,6.30486,16:27,2020-02-26,2020-02-26 16:27
901,-75.57433,6.33421,11:31,2020-02-27,2020-02-27 11:31
902,-75.59675,6.29331,12:06,2020-02-27,2020-02-27 12:06
903,-75.59505,6.30104,12:06,2020-02-27,2020-02-27 12:06
904,-75.60010,6.30314,12:06,2020-02-27,2020-02-27 12:06
905,-75.61803,6.09610,12:13,2020-02-27,2020-02-27 12:13
906,-75.52564,6.30484,13:13,2020-02-27,2020-02-27 13:13
907,-75.53982,6.25527,13:19,2020-02-27,2020-02-27 13:19
908,-75.46490,6.34141,14:18,2020-02-27,2020-02-27 14:18
909,-75.60264,6.30571,14:40,2020-02-27,2020-02-27 14:40
910,-75.60993,6.29100,15:31,2020-02-29,2020-02-29 15:31
911,-75.57362,6.31732,14:43,2020-02-29,2020-02-29 14:43
912,-75.57233,6.32848,14:44,2020-02-29,2020-02-29 14:44
913,-75.62825,6.26356,15:50,2020-02-29,2020-02-29 15:50
914,-75.62273,6.26262,9:18,2020-03-02,2020-03-02 9:18
915,-75.63132,6.26695,15:20,2020-03-02,2020-03-02 15:20
916,-75.62525,6.26013,16:30,2020-03-02,2020-03-02 16:30
917,-75.62827,6.24153,11:43,2020-03-03,2020-03-03 11:43
918,-75.52274,6.29011,13:06,2020-03-04,2020-03-04 13:06
919,-75.60998,6.20673,12:14,2020-03-05,2020-03-05 12:14
920,-75.53670,6.31166,12:56,2020-03-05,2020-03-05 12:56
921,-75.64074,6.24785,13:45,2020-03-05,2020-03-05 13:45
922,-75.63886,6.24873,14:30,2020-03-05,2020-03-05 14:30
923,-75.53770,6.24557,15:08,2020-03-05,2020-03-05 15:08
924,-75.52611,6.19983,18:10,2020-03-05,2020-03-05 18:10
925,-75.53660,6.34870,18:35,2020-03-05,2020-03-05 18:35
926,-75.61695,6.26226,11:00,2020-03-06,2020-03-06 11:00
927,-75.61515,6.26802,12:57,2020-03-06,2020-03-06 12:57
928,-75.60827,6.26526,15:05,2020-03-06,2020-03-06 15:05
929,-75.61624,6.30679,15:30,2020-03-06,2020-03-06 15:30
930,-75.62882,6.25462,14:57,2020-03-09,2020-03-09 14:57
931,-75.53764,6.24759,12:44,2020-03-10,2020-03-10 12:44
932,-75.53579,6.26032,14:18,2020-03-13,2020-03-13 14:18
933,-75.61624,6.30068,13:45,2020-03-13,2020-03-13 13:45
934,-75.57585,6.33489,15:56,2020-03-14,2020-03-14 15:56
935,-75.63792,6.29564,16:01,2020-03-14,2020-03-14 16:01
936,-75.63622,6.26749,14:14,2020-03-15,2020-03-15 14:14
937,-75.62742,6.23833,14:16,2020-03-15,2020-03-15 14:16
938,-75.53600,6.25440,13:46,2020-03-16,2020-03-16 13:46
939,-75.63310,6.27030,15:42,2020-03-16,2020-03-16 15:42
940,-75.61624,6.30078,13:25,2020-03-18,2020-03-18 13:25
941,-75.54096,6.27567,6:46,2020-03-24,2020-03-24 6:46
942,-75.53823,6.22466,14:40,2020-03-24,2020-03-24 14:40
943,-75.63720,6.25387,13:14,2020-03-26,2020-03-26 13:14
944,-75.62547,6.24029,13:17,2020-03-28,2020-03-28 13:17
945,-75.61624,6.30068,14:56,2020-04-01,2020-04-01 14:56
946,-75.62347,6.25574,12:47,2020-04-02,2020-04-02 12:47
947,-75.59770,6.28700,13:26,2020-04-03,2020-04-03 13:26
948,-75.62463,6.27326,16:50,2020-04-03,2020-04-03 16:50
949,-75.63551,6.26949,12:36,2020-04-04,2020-04-04 12:36
950,-75.55727,6.22824,17:43,2020-04-04,2020-04-04 17:43
951,-75.53509,6.27027,12:28,2020-04-05,2020-04-05 12:28
952,-75.54195,6.28058,8:10,2020-04-07,2020-04-07 8:10
953,-75.60800,6.13536,11:45,2020-04-07,2020-04-07 11:45
954,-75.53398,6.24686,13:59,2020-04-07,2020-04-07 13:59
955,-75.54451,6.25375,10:36,2020-04-08,2020-04-08 10:36
956,-75.50563,6.23205,11:57,2020-04-08,2020-04-08 11:57
957,-75.52456,6.23509,12:08,2020-04-08,2020-04-08 12:08
958,-75.54367,6.25156,12:43,2020-04-08,2020-04-08 12:43
959,-75.42852,6.35049,13:35,2020-04-08,2020-04-08 13:35
960,-75.45539,6.39827,14:14,2020-04-08,2020-04-08 14:14
961,-75.63001,6.26812,14:48,2020-04-08,2020-04-08 14:48
962,-75.53660,6.25230,11:47,2020-04-09,2020-04-09 11:47
963,-75.63159,6.26623,14:01,2020-04-09,2020-04-09 14:01
964,-75.62408,6.20798,17:44,2020-04-09,2020-04-09 17:44
965,-75.62810,6.24098,13:23,2020-04-10,2020-04-10 13:23
966,-75.54152,6.27343,17:15,2020-04-10,2020-04-10 17:15
967,-75.60653,6.29517,15:51,2020-04-14,2020-04-14 15:51
968,-75.54374,6.31026,11:38,2020-04-16,2020-04-16 11:38
969,-75.52862,6.31379,14:28,2020-04-16,2020-04-16 14:28
970,-75.53064,6.24729,12:03,2020-04-17,2020-04-17 12:03
971,-75.64259,6.24379,15:55,2020-04-21,2020-04-21 15:55
972,-75.53025,6.25604,11:29,2020-04-22,2020-04-22 11:29
973,-75.61440,6.27036,14:40,2020-04-22,2020-04-22 14:40
974,-75.63066,6.25396,14:38,2020-04-22,2020-04-22 14:38
975,-75.62819,6.28931,15:19,2020-04-25,2020-04-25 15:19
976,-75.64476,6.30534,15:25,2020-04-25,2020-04-25 15:25
977,-75.53174,6.25180,18:22,2020-04-26,2020-04-26 18:22
978,-75.62381,6.28581,15:45,2020-04-27,2020-04-27 15:45
979,-75.62943,6.25203,15:51,2020-04-27,2020-04-27 15:51
980,-75.61491,6.26147,16:48,2020-04-27,2020-04-27 16:48
981,-75.59023,6.30739,16:44,2020-04-27,2020-04-27 16:44
982,-75.63290,6.24294,12:52,2020-04-28,2020-04-28 12:52
983,-75.53462,6.26879,14:55,2020-04-28,2020-04-28 14:55
984,-75.60493,6.29116,8:06,2020-04-30,2020-04-30 8:06
985,-75.53693,6.25689,12:59,2020-04-30,2020-04-30 12:59
986,-75.61985,6.28691,14:23,2020-04-30,2020-04-30 14:23
987,-75.62752,6.24305,18:06,2020-04-30,2020-04-30 18:06
988,-75.53828,6.25313,15:08,2020-05-01,2020-05-01 15:08
989,-75.58460,6.26290,7:53,2020-05-02,2020-05-02 7:53
990,-75.56152,6.22361,10:06,2020-05-02,2020-05-02 10:06
991,-75.61334,6.30246,10:56,2020-05-02,2020-05-02 10:56
992,-75.62210,6.21780,13:52,2020-05-02,2020-05-02 13:52
993,-75.61356,6.28817,14:35,2020-05-03,2020-05-03 14:35
994,-75.63025,6.24965,15:30,2020-05-04,2020-05-04 15:30
995,-75.60624,6.28260,12:09,2020-05-05,2020-05-05 12:09
996,-75.65336,6.22639,13:50,2020-05-05,2020-05-05 13:50
997,-75.60732,6.20400,15:04,2020-05-05,2020-05-05 15:04
998,-75.56209,6.15818,17:38,2020-05-05,2020-05-05 17:38
999,-75.52844,6.23623,13:41,2020-05-06,2020-05-06 13:41
1000,-75.54560,6.27388,14:38,2020-05-06,2020-05-06 14:38
1001,-75.64760,6.26363,7:44,2020-05-07,2020-05-07 7:44
1002,-75.53464,6.25642,10:23,2020-05-07,2020-05-07 10:23
1003,-75.53301,6.29845,11:47,2020-05-07,2020-05-07 11:47
1004,-75.54077,6.26830,14:49,2020-05-07,2020-05-07 14:49
1005,-75.63030,6.24468,16:43,2020-05-07,2020-05-07 16:43
1006,-75.58953,6.30280,13:05,2020-05-08,2020-05-08 13:05
1007,-75.63234,6.29050,14:20,2020-05-08,2020-05-08 14:20
1008,-75.61537,6.30540,14:21,2020-05-08,2020-05-08 14:21
1009,-75.62725,6.24717,17:15,2020-05-08,2020-05-08 17:15
1010,-75.53677,6.28298,18:15,2020-05-08,2020-05-08 18:15
1011,-75.51602,6.25639,18:58,2020-05-08,2020-05-08 18:58
1012,-75.54309,6.25882,7:50,2020-05-09,2020-05-09 7:50
1013,-75.53852,6.26747,9:00,2020-05-09,2020-05-09 9:00
1014,-75.58178,6.15417,11:08,2020-05-09,2020-05-09 11:08
1015,-75.52708,6.23244,11:47,2020-05-09,2020-05-09 11:47
1016,-75.62788,6.23744,12:19,2020-05-09,2020-05-09 12:19
1017,-75.62330,6.26485,15:27,2020-05-09,2020-05-09 15:27
1018,-75.60815,6.29048,15:45,2020-05-09,2020-05-09 15:45
1019,-75.54163,6.28220,8:31,2020-05-10,2020-05-10 8:31
1020,-75.54008,6.24804,10:11,2020-05-10,2020-05-10 10:11
1021,-75.65336,6.22639,11:05,2020-05-10,2020-05-10 11:05
1022,-75.53447,6.25599,11:44,2020-05-10,2020-05-10 11:44
1023,-75.54104,6.31168,15:28,2020-05-10,2020-05-10 15:28
1024,-75.60534,6.26661,12:38,2020-05-11,2020-05-11 12:38
1025,-75.63712,6.25521,13:52,2020-05-11,2020-05-11 13:52
1026,-75.54201,6.27350,15:10,2020-05-11,2020-05-11 15:10
1027,-75.53955,6.28357,15:11,2020-05-11,2020-05-11 15:11
1028,-75.60460,6.29135,16:17,2020-05-11,2020-05-11 16:17
1029,-75.63999,6.27030,18:00,2020-05-11,2020-05-11 18:00
1030,-75.61339,6.29602,15:11,2020-05-12,2020-05-12 15:11
1031,-75.60225,6.29287,10:37,2020-05-14,2020-05-14 10:37
1032,-75.58364,6.32767,14:15,2020-05-14,2020-05-14 14:15
1033,-75.62280,6.26764,15:01,2020-05-14,2020-05-14 15:01
1034,-75.58505,6.34226,15:22,2020-05-14,2020-05-14 15:22
1035,-75.53065,6.32370,14:07,2020-05-15,2020-05-15 14:07
1036,-75.63053,6.26944,10:29,2020-05-16,2020-05-16 10:29
1037,-75.59506,6.32179,18:09,2020-05-16,2020-05-16 18:09
1038,-75.63700,6.26778,15:39,2020-05-17,2020-05-17 15:39
1039,-75.61320,6.22763,13:30,2020-05-18,2020-05-18 13:30
1040,-75.62876,6.26586,16:07,2020-05-18,2020-05-18 16:07
1041,-75.53532,6.26625,17:10,2020-05-18,2020-05-18 17:10
1042,-75.60286,6.29482,16:50,2020-05-18,2020-05-18 16:50
1043,-75.53764,6.25139,9:10,2020-05-21,2020-05-21 9:10
1044,-75.61430,6.28868,13:37,2020-05-21,2020-05-21 13:37
1045,-75.62639,6.23716,14:30,2020-05-21,2020-05-21 14:30
1046,-75.53711,6.27154,9:50,2020-05-22,2020-05-22 9:50
1047,-75.61804,6.30200,17:04,2020-05-23,2020-05-23 17:04
1048,-75.51962,6.23050,8:35,2020-05-24,2020-05-24 8:35
1049,-75.54213,6.27610,10:01,2020-05-24,2020-05-24 10:01
1050,-75.53127,6.23241,18:12,2020-05-24,2020-05-24 18:12
1051,-75.52658,6.22635,10:13,2020-05-25,2020-05-25 10:13
1052,-75.63788,6.29834,14:48,2020-05-26,2020-05-26 14:48
1053,-75.63574,6.25483,20:20,2020-05-26,2020-05-26 20:20
1054,-75.57540,6.35120,11:20,2020-05-27,2020-05-27 11:20
1055,-75.61981,6.29067,16:45,2020-06-01,2020-06-01 16:45
1056,-75.60601,6.31945,15:50,2020-06-04,2020-06-04 15:50
1057,-75.53301,6.25497,13:25,2020-06-05,2020-06-05 13:25
1058,-75.62674,6.28189,14:55,2020-06-05,2020-06-05 14:55
1059,-75.61551,6.28892,17:25,2020-06-05,2020-06-05 17:25
1060,-75.62506,6.28290,16:03,2020-06-06,2020-06-06 16:03
1061,-75.53535,6.24848,16:11,2020-06-08,2020-06-08 16:11
1062,-75.55663,6.23840,7:51,2020-06-09,2020-06-09 7:51
1063,-75.62769,6.23827,12:19,2020-06-09,2020-06-09 12:19
1064,-75.63050,6.28280,16:29,2020-06-09,2020-06-09 16:29
1065,-75.44250,6.36577,16:42,2020-06-09,2020-06-09 16:42
1066,-75.53887,6.24593,17:48,2020-06-11,2020-06-11 17:48
1067,-75.58280,6.34400,16:00,2020-06-12,2020-06-12 16:00
1068,-75.53256,6.25035,16:50,2020-06-13,2020-06-13 16:50
1069,-75.53532,6.24568,16:08,2020-06-16,2020-06-16 16:08
1070,-75.54227,6.25050,16:18,2020-06-16,2020-06-16 16:18
1071,-75.62595,6.27234,15:20,2020-06-19,2020-06-19 15:20
1072,-75.54023,6.25305,7:17,2020-06-21,2020-06-21 7:17
1073,-75.54687,6.31746,17:10,2020-06-22,2020-06-22 17:10
1074,-75.51788,6.26531,16:10,2020-06-23,2020-06-23 16:10
1075,-75.63605,6.27039,10:46,2020-06-24,2020-06-24 10:46
1076,-75.56562,6.35891,16:11,2020-06-24,2020-06-24 16:11
1077,-75.54050,6.27324,4:21,2020-06-25,2020-06-25 4:21
1078,-75.60183,6.28140,17:26,2020-06-27,2020-06-27 17:26
1079,-75.59631,6.29701,17:20,2020-07-01,2020-07-01 17:20
1080,-75.53226,6.29755,17:23,2020-07-01,2020-07-01 17:23
1081,-75.54431,6.24405,5:58,2020-07-03,2020-07-03 5:58
1082,-75.62843,6.26489,13:47,2020-07-09,2020-07-09 13:47
1083,-75.53560,6.25550,17:44,2020-07-10,2020-07-10 17:44
1084,-75.61125,6.22823,18:15,2020-07-10,2020-07-10 18:15
1085,-75.61780,6.29545,16:13,2020-07-13,2020-07-13 16:13
1086,-75.61648,6.12389,14:00,2020-07-15,2020-07-15 14:00
1087,-75.53956,6.24481,17:08,2020-07-15,2020-07-15 17:08
1088,-75.64097,6.26389,12:53,2020-07-17,2020-07-17 12:53
1089,-75.64017,6.25111,17:25,2020-07-17,2020-07-17 17:25
1090,-75.60510,6.29181,11:21,2020-07-18,2020-07-18 11:21
1091,-75.60324,6.26955,14:15,2020-07-18,2020-07-18 14:15
1092,-75.62827,6.26225,15:38,2020-07-18,2020-07-18 15:38
1093,-75.62424,6.27216,16:13,2020-07-18,2020-07-18 16:13
1094,-75.64159,6.24883,14:55,2020-07-19,2020-07-19 14:55
1095,-75.57395,6.32905,16:04,2020-07-19,2020-07-19 16:04
1096,-75.64390,6.25000,16:24,2020-07-19,2020-07-19 16:24
1097,-75.62650,6.26993,16:38,2020-07-19,2020-07-19 16:38
1098,-75.64292,6.25039,17:06,2020-07-19,2020-07-19 17:06
1099,-75.53994,6.32577,17:38,2020-07-19,2020-07-19 17:38
1100,-75.63963,6.24900,10:19,2020-07-21,2020-07-21 10:19
1101,-75.54189,6.27781,12:02,2020-07-21,2020-07-21 12:02
1102,-75.53722,6.24789,14:40,2020-07-21,2020-07-21 14:40
1103,-75.63629,6.25706,15:00,2020-07-21,2020-07-21 15:00
1104,-75.60953,6.29202,15:10,2020-07-21,2020-07-21 15:10
1105,-75.66747,6.28025,15:12,2020-07-21,2020-07-21 15:12
1106,-75.64250,6.24130,15:17,2020-07-21,2020-07-21 15:17
1107,-75.57958,6.32974,15:40,2020-07-21,2020-07-21 15:40
1108,-75.63984,6.28749,15:52,2020-07-21,2020-07-21 15:52
1109,-75.64042,6.24398,16:35,2020-07-21,2020-07-21 16:35
1110,-75.54247,6.22769,14:30,2020-07-22,2020-07-22 14:30
1111,-75.61633,6.28994,14:30,2020-07-25,2020-07-25 14:30
1112,-75.61409,6.21283,15:50,2020-07-28,2020-07-28 15:50
1113,-75.50540,6.36438,16:22,2020-07-28,2020-07-28 16:22
1114,-75.61925,6.18779,16:29,2020-07-28,2020-07-28 16:29
1115,-75.41600,6.42056,14:20,2020-07-29,2020-07-29 14:20
1116,-75.54464,6.32118,9:33,2020-07-31,2020-07-31 9:33
1117,-75.53694,6.24979,9:50,2020-07-31,2020-07-31 9:50
1118,-75.57896,6.35131,14:21,2020-07-31,2020-07-31 14:21
1119,-75.63965,6.25321,16:04,2020-07-31,2020-07-31 16:04
1120,-75.38935,6.39305,11:43,2020-08-02,2020-08-02 11:43
1121,-75.62358,6.29015,12:05,2020-08-02,2020-08-02 12:05
1122,-75.58192,6.34608,9:52,2020-08-04,2020-08-04 9:52
1123,-75.59066,6.32674,11:43,2020-08-04,2020-08-04 11:43
1124,-75.58844,6.34242,11:49,2020-08-04,2020-08-04 11:49
1125,-75.53271,6.26000,12:41,2020-08-04,2020-08-04 12:41
1126,-75.61566,6.28549,13:03,2020-08-04,2020-08-04 13:03
1127,-75.53243,6.23824,14:41,2020-08-04,2020-08-04 14:41
1128,-75.54605,6.34773,10:01,2020-08-05,2020-08-05 10:01
1129,-75.62622,6.26924,10:49,2020-08-05,2020-08-05 10:49
1130,-75.57704,6.32752,15:01,2020-08-05,2020-08-05 15:01
1131,-75.66326,6.21518,15:20,2020-08-05,2020-08-05 15:20
1132,-75.53420,6.27207,15:54,2020-08-06,2020-08-06 15:54
1133,-75.53215,6.31312,10:07,2020-08-07,2020-08-07 10:07
1134,-75.60098,6.26058,11:04,2020-08-07,2020-08-07 11:04
1135,-75.57648,6.32141,13:01,2020-08-07,2020-08-07 13:01
1136,-75.53525,6.25827,11:33,2020-08-08,2020-08-08 11:33
1137,-75.58461,6.34425,13:57,2020-08-08,2020-08-08 13:57
1138,-75.52346,6.37711,14:11,2020-08-08,2020-08-08 14:11
1139,-75.53193,6.26851,18:05,2020-08-08,2020-08-08 18:05
1140,-75.56765,6.32637,20:20,2020-08-08,2020-08-08 20:20
1141,-75.55487,6.36490,13:53,2020-08-09,2020-08-09 13:53
1142,-75.57581,6.32226,13:59,2020-08-09,2020-08-09 13:59
1143,-75.55430,6.35265,15:03,2020-08-09,2020-08-09 15:03
1144,-75.58943,6.28943,16:54,2020-08-09,2020-08-09 16:54
1145,-75.61912,6.24081,12:12,2020-08-10,2020-08-10 12:12
1146,-75.53650,6.37245,10:20,2020-08-11,2020-08-11 10:20
1147,-75.51370,6.25250,17:14,2020-08-11,2020-08-11 17:14
1148,-75.62783,6.24605,15:54,2020-08-12,2020-08-12 15:54
1149,-75.61619,6.28584,16:25,2020-08-12,2020-08-12 16:25
1150,-75.63284,6.25146,16:58,2020-08-12,2020-08-12 16:58
1151,-75.61994,6.21962,16:30,2020-08-13,2020-08-13 16:30
1152,-75.63941,6.27011,10:58,2020-08-15,2020-08-15 10:58
1153,-75.57955,6.34181,10:54,2020-08-18,2020-08-18 10:54
1154,-75.59104,6.18673,12:31,2020-08-24,2020-08-24 12:31
1155,-75.62309,6.30479,15:27,2020-08-28,2020-08-28 15:27
1156,-75.63622,6.28369,13:21,2020-08-29,2020-08-29 13:21
1157,-75.64563,6.23292,13:26,2020-09-01,2020-09-01 13:26
1158,-75.58289,6.26176,8:14,2020-09-06,2020-09-06 8:14
1159,-75.62772,6.09687,16:20,2020-09-07,2020-09-07 16:20
1160,-75.61736,6.24064,6:40,2020-09-09,2020-09-09 6:40
1161,-75.61459,6.30432,10:50,2020-09-10,2020-09-10 10:50
1162,-75.58426,6.34931,16:05,2020-09-10,2020-09-10 16:05
1163,-75.63257,6.25433,16:45,2020-09-10,2020-09-10 16:45
1164,-75.63204,6.28509,12:30,2020-09-14,2020-09-14 12:30
1165,-75.61885,6.26349,15:06,2020-09-14,2020-09-14 15:06
1166,-75.54465,6.35434,14:46,2020-09-17,2020-09-17 14:46
1167,-75.61720,6.26340,16:42,2020-09-22,2020-09-22 16:42
1168,-75.42560,6.41640,17:10,2020-09-22,2020-09-22 17:10
1169,-75.59720,6.29540,17:30,2020-09-22,2020-09-22 17:30
1170,-75.57268,6.30931,16:30,2020-09-23,2020-09-23 16:30
1171,-75.61900,6.26500,14:55,2020-09-24,2020-09-24 14:55
1172,-75.61130,6.29710,16:25,2020-09-24,2020-09-24 16:25
1173,-75.53520,6.24850,12:25,2020-09-25,2020-09-25 12:25
1174,-75.61655,6.29320,13:09,2020-09-28,2020-09-28 13:09
1175,-75.53942,6.32339,17:25,2020-09-28,2020-09-28 17:25
1176,-75.52409,6.25232,12:30,2020-10-03,2020-10-03 12:30
1177,-75.57459,6.32061,16:42,2020-10-04,2020-10-04 16:42
1178,-75.58612,6.33336,14:41,2020-10-06,2020-10-06 14:41
1179,-75.63360,6.25510,16:35,2020-10-06,2020-10-06 16:35
1180,-75.54089,6.25035,11:30,2020-10-07,2020-10-07 11:30
1181,-75.62027,6.27163,14:33,2020-10-07,2020-10-07 14:33
1182,-75.58557,6.35236,15:59,2020-10-07,2020-10-07 15:59
1183,-75.54074,6.30795,9:40,2020-10-08,2020-10-08 9:40
1184,-75.61802,6.28397,16:06,2020-10-08,2020-10-08 16:06
1185,-75.63321,6.23961,13:19,2020-10-12,2020-10-12 13:19
1186,-75.61505,6.27234,16:45,2020-10-12,2020-10-12 16:45
1187,-75.54829,6.35941,17:04,2020-10-12,2020-10-12 17:04
1188,-75.62071,6.28578,14:15,2020-10-14,2020-10-14 14:15
1189,-75.63162,6.28260,14:16,2020-10-14,2020-10-14 14:16
